time_s,ue,serving_cell,rsrp_serving_dbm,neighbor_cell,rsrp_neighbor_dbm,dl_throughput_mbps,ho_count,seconds_since_ho,is_pingpong,dl_sinr_db,dl_mcs
6.5,car_north_peak_003_rider,gNB_4G_1,-46,gNB_4G_2,-68,0.8192,0,-1,0,56.7482,28
6.5,ue_n042_0002,gNB_5G,-64,gNB_4G_2,-67,0.688128,1,0.639928,0,46.0671,28
7.5,ue_n042_0001,gNB_4G_2,-66,gNB_5G,-67,0.270336,2,2.63993,1,27.584,28
7.5,car_north_peak_001,gNB_4G_1,-47,gNB_4G_2,-77,0.090112,0,-1,0,61.8468,28
7.5,car_north_peak_002_rider,gNB_4G_1,-44,gNB_4G_2,-77,0.311296,0,-1,0,66.254,28
7.5,car_north_peak_003_rider,gNB_4G_1,-46,gNB_4G_2,-68,0.8192,0,-1,0,58.2566,28
7.5,ue_n042_0002,gNB_5G,-65,gNB_4G_2,-66,0.679936,1,1.63993,0,32.9185,28
7.5,ue_ujeongwon_0001,gNB_4G_1,-60,gNB_5G,-62,0.172032,0,-1,0,49.4398,28
8.5,ue_n042_0001,gNB_4G_2,-65,gNB_5G,-67,0.270336,2,3.63993,1,25.6233,28
8.5,car_north_peak_001,gNB_4G_1,-46,gNB_5G,-77,0.098304,0,-1,0,37.5476,28
8.5,car_north_peak_002_rider,gNB_4G_1,-45,gNB_4G_2,-76,0.311296,0,-1,0,62.3335,28
8.5,car_north_peak_003_rider,gNB_4G_1,-48,gNB_4G_2,-68,0.8192,0,-1,0,58.2566,28
8.5,ue_n042_0002,gNB_4G_2,-67,gNB_5G,-77,0.679936,2,0.639928,1,43.66,28
8.5,ue_ujeongwon_0001,gNB_4G_1,-62,gNB_5G,-62,0.393216,0,-1,0,49.7143,28
9.5,ue_n042_0001,gNB_4G_2,-63,gNB_5G,-67,0.278528,2,4.63993,1,32.2321,28
9.5,car_north_peak_001,gNB_4G_1,-46,gNB_4G_2,-77,0.098304,0,-1,0,63.1849,28
9.5,car_north_peak_002_rider,gNB_4G_1,-47,gNB_4G_2,-77,0.319488,0,-1,0,62.797,28
9.5,car_north_peak_003_rider,gNB_4G_1,-46,gNB_4G_2,-71,0.8192,0,-1,0,31.1889,28
9.5,ue_n042_0002,gNB_4G_2,-68,gNB_5G,-68,0.688128,2,1.63993,1,43.5826,28
9.5,ue_ujeongwon_0001,gNB_4G_1,-60,gNB_5G,-66,0.385024,0,-1,0,52.5215,28
10.5,ue_n042_0001,gNB_4G_2,-61,gNB_5G,-70,0.270336,2,5.63993,1,30.6696,28
10.5,car_north_peak_001,gNB_4G_1,-47,gNB_4G_2,-77,0.098304,0,-1,0,36.3045,28
10.5,car_north_peak_002_rider,gNB_4G_1,-50,gNB_5G,-78,0.311296,0,-1,0,56.3416,28
10.5,car_north_peak_003_rider,gNB_4G_1,-44,gNB_4G_2,-77,0.8192,0,-1,0,66.2546,28
10.5,ue_n042_0002,gNB_4G_2,-67,gNB_5G,-70,0.679936,2,2.63993,1,45.7069,28
10.5,ue_ujeongwon_0001,gNB_4G_1,-59,gNB_5G,-79,0.393216,0,-1,0,52.5829,28
11.5,ue_n042_0001,gNB_4G_2,-61,gNB_5G,-67,0.270336,2,6.63993,1,39.7001,28
11.5,car_north_peak_001,gNB_4G_1,-47,gNB_4G_2,-71,0.090112,0,-1,0,66.8531,28
11.5,car_north_peak_002_rider,gNB_4G_1,-47,gNB_5G,-75,0.319488,0,-1,0,32.7349,28
11.5,car_north_peak_003_rider,gNB_4G_1,-44,gNB_4G_2,-77,0.8192,0,-1,0,60.325,28
11.5,ue_n042_0002,gNB_4G_2,-65,gNB_5G,-67,0.679936,2,3.63993,1,31.6237,28
11.5,ue_ujeongwon_0001,gNB_4G_1,-58,gNB_5G,-95,0.393216,0,-1,0,52.8701,28
12.5,ue_n042_0001,gNB_4G_2,-58,gNB_5G,-68,0.278528,2,7.63993,1,35.8392,28
12.5,car_north_peak_001,gNB_4G_1,-44,gNB_4G_2,-63,0.098304,0,-1,0,65.9463,28
12.5,car_north_peak_002_rider,gNB_4G_1,-44,gNB_5G,-77,0.311296,0,-1,0,66.0876,28
12.5,car_north_peak_003_rider,gNB_4G_1,-45,gNB_4G_2,-76,0.8192,0,-1,0,34.6953,28
12.5,ue_n042_0002,gNB_4G_2,-63,gNB_5G,-67,0.688128,2,4.63993,1,48.8249,28
12.5,ue_ujeongwon_0001,gNB_4G_1,-57,gNB_5G,-84,0.385024,0,-1,0,54.9878,28
12.5,car_north_peak_004,gNB_4G_1,-44,gNB_4G_2,-79,0.073728,0,-1,0,63.0385,28
13.5,ue_n042_0001,gNB_4G_2,-55,gNB_5G,-68,0.270336,2,8.63993,1,55.3388,28
13.5,car_north_peak_001,gNB_4G_1,-44,gNB_4G_2,-65,0.098304,0,-1,0,71.2781,28
13.5,car_north_peak_002_rider,gNB_4G_1,-44,gNB_5G,-76,0.319488,0,-1,0,67.7579,28
13.5,car_north_peak_003_rider,gNB_4G_1,-49,gNB_4G_2,-76,0.8192,0,-1,0,61.998,28
13.5,ue_n042_0002,gNB_4G_2,-62,gNB_5G,-68,0.679936,2,5.63993,1,49.634,28
13.5,ue_ujeongwon_0001,gNB_4G_1,-58,gNB_5G,-66,0.393216,0,-1,0,49.76,28
13.5,car_north_peak_004,gNB_4G_1,-44,gNB_4G_2,-78,0.16384,0,-1,0,66.7919,28
14.5,ue_n042_0001,gNB_4G_2,-54,gNB_5G,-66,0.270336,2,9.63993,1,41.6402,28
14.5,car_north_peak_001,gNB_4G_1,-42,gNB_4G_2,-67,0.098304,0,-1,0,66.8562,28
14.5,car_north_peak_002_rider,gNB_4G_1,-44,gNB_4G_2,-68,0.311296,0,-1,0,67.7198,28
14.5,car_north_peak_003_rider,gNB_4G_1,-48,gNB_5G,-76,0.8192,0,-1,0,62.2986,28
14.5,ue_n042_0002,gNB_4G_2,-62,gNB_5G,-67,0.679936,2,6.63993,1,53.8803,28
14.5,ue_ujeongwon_0001,gNB_4G_1,-58,gNB_5G,-68,0.385024,0,-1,0,40.9435,28
14.5,car_north_peak_004,gNB_4G_1,-46,gNB_4G_2,-78,0.155648,0,-1,0,64.5962,28
15.5,ue_n042_0001,gNB_4G_2,-55,gNB_5G,-67,0.278528,2,10.6399,1,38.712,28
15.5,car_north_peak_001,gNB_4G_1,-43,gNB_4G_2,-67,0.098304,0,-1,0,70.347,28
15.5,car_north_peak_002_rider,gNB_4G_1,-43,gNB_4G_2,-64,0.319488,0,-1,0,67.3407,28
15.5,car_north_peak_003_rider,gNB_4G_1,-49,gNB_5G,-74,0.8192,0,-1,0,36.2709,28
15.5,ue_n042_0002,gNB_4G_2,-56,gNB_5G,-66,0.688128,2,7.63993,1,54.5577,28
15.5,ue_ujeongwon_0001,gNB_4G_1,-57,gNB_5G,-85,0.393216,0,-1,0,51.8972,28
15.5,car_north_peak_004,gNB_4G_1,-48,gNB_4G_2,-77,0.16384,0,-1,0,59.8086,28
15.5,car_north_peak_005,gNB_4G_1,-48,gNB_4G_2,-78,0.172032,0,-1,0,64.1281,28
16.5,ue_n042_0001,gNB_4G_2,-57,gNB_5G,-69,0.270336,2,11.6399,1,35.244,28
16.5,car_north_peak_001,gNB_4G_1,-43,gNB_4G_2,-67,0.090112,0,-1,0,66.4125,28
16.5,car_north_peak_002_rider,gNB_4G_1,-41,gNB_4G_2,-64,0.311296,0,-1,0,64.7204,28
16.5,car_north_peak_003_rider,gNB_4G_1,-52,gNB_5G,-76,0.8192,0,-1,0,58.3568,28
16.5,ue_n042_0002,gNB_4G_2,-56,gNB_5G,-68,0.679936,2,8.63993,1,38.9748,28
16.5,ue_ujeongwon_0001,gNB_4G_1,-56,gNB_5G,-78,0.393216,0,-1,0,35.3297,28
16.5,car_north_peak_004,gNB_4G_1,-48,gNB_5G,-77,0.16384,0,-1,0,61.8516,28
16.5,car_north_peak_005,gNB_4G_1,-48,gNB_4G_2,-78,0.4096,0,-1,0,30.5463,28
17.5,ue_n042_0001,gNB_4G_2,-56,gNB_5G,-67,0.270336,2,12.6399,1,35.9408,28
17.5,car_north_peak_001,gNB_4G_1,-38,gNB_4G_2,-77,0.098304,0,-1,0,72.6093,28
17.5,car_north_peak_002_rider,gNB_4G_1,-41,gNB_4G_2,-64,0.319488,0,-1,0,67.9154,28
17.5,car_north_peak_003_rider,gNB_4G_1,-52,gNB_5G,-76,0.8192,0,-1,0,60.9945,28
17.5,ue_n042_0002,gNB_4G_2,-56,gNB_5G,-69,0.679936,2,9.63993,1,50.4148,28
17.5,ue_ujeongwon_0001,gNB_4G_1,-55,gNB_5G,-80,0.385024,0,-1,0,55.6199,28
17.5,car_north_peak_004,gNB_4G_1,-47,gNB_5G,-76,0.155648,0,-1,0,62.2639,28
17.5,car_north_peak_005,gNB_4G_1,-47,gNB_4G_2,-79,0.4096,0,-1,0,61.4039,28
18.5,ue_n042_0001,gNB_4G_2,-58,gNB_5G,-68,0.278528,2,13.6399,1,39.8609,28
18.5,car_north_peak_001,gNB_4G_1,-38,gNB_5G,-79,0.098304,0,-1,0,70.4493,28
18.5,car_north_peak_002_rider,gNB_4G_1,-51,gNB_4G_2,-63,0.311296,0,-1,0,71.4278,28
18.5,car_north_peak_003_rider,gNB_4G_1,-50,gNB_5G,-76,0.8192,0,-1,0,66.0759,28
18.5,ue_n042_0002,gNB_4G_2,-60,gNB_5G,-69,0.688128,2,10.6399,1,52.2982,28
18.5,ue_ujeongwon_0001,gNB_4G_1,-56,gNB_5G,-69,0.393216,0,-1,0,53.6631,28
18.5,car_north_peak_004,gNB_4G_1,-47,gNB_4G_2,-77,0.16384,0,-1,0,63.1555,28
18.5,car_north_peak_005,gNB_4G_1,-47,gNB_4G_2,-79,0.4096,0,-1,0,63.7206,28
19.5,ue_n042_0001,gNB_4G_2,-57,gNB_5G,-73,0.270336,2,14.6399,1,45.3972,28
19.5,car_north_peak_001,gNB_4G_1,-41,gNB_5G,-77,0.098304,0,-1,0,76.8352,28
19.5,car_north_peak_002_rider,gNB_4G_1,-47,gNB_4G_2,-62,0.319488,0,-1,0,72.7984,28
19.5,car_north_peak_003_rider,gNB_4G_1,-45,gNB_4G_2,-67,0.8192,0,-1,0,65.9247,28
19.5,ue_n042_0002,gNB_4G_2,-59,gNB_5G,-69,0.679936,2,11.6399,1,50.3389,28
19.5,ue_ujeongwon_0001,gNB_4G_1,-56,gNB_5G,-69,0.393216,0,-1,0,56.6487,28
19.5,car_north_peak_004,gNB_4G_1,-46,gNB_5G,-78,0.155648,0,-1,0,66.654,28
19.5,car_north_peak_005,gNB_4G_1,-49,gNB_4G_2,-79,0.4096,0,-1,0,38.8437,28
20.5,ue_n042_0001,gNB_4G_2,-56,gNB_5G,-68,0.270336,2,15.6399,1,42.8782,28
20.5,car_north_peak_001,gNB_4G_1,-41,gNB_4G_2,-83,0.090112,0,-1,0,74.2455,28
20.5,car_north_peak_002_rider,gNB_4G_1,-43,gNB_4G_2,-77,0.311296,0,-1,0,63.6306,28
20.5,car_north_peak_003_rider,gNB_4G_1,-44,gNB_4G_2,-62,0.8192,0,-1,0,63.7989,28
20.5,ue_n042_0002,gNB_4G_2,-58,gNB_5G,-66,0.679936,2,12.6399,1,53.7785,28
20.5,ue_ujeongwon_0001,gNB_4G_1,-56,gNB_5G,-69,0.385024,0,-1,0,55.3125,28
20.5,car_north_peak_004,gNB_4G_1,-45,gNB_4G_2,-72,0.16384,0,-1,0,67.7229,28
20.5,car_north_peak_005,gNB_4G_1,-48,gNB_5G,-75,0.4096,0,-1,0,61.1446,28
21.5,ue_n042_0001,gNB_4G_2,-55,gNB_5G,-67,0.278528,2,16.6399,1,43.9266,28
21.5,car_north_peak_001,gNB_4G_1,-40,gNB_4G_2,-83,0.098304,0,-1,0,79.5628,28
21.5,car_north_peak_002_rider,gNB_4G_1,-39,gNB_5G,-78,0.311296,0,-1,0,52.3371,28
21.5,car_north_peak_003_rider,gNB_4G_1,-40,gNB_4G_2,-64,0.8192,0,-1,0,70.6194,28
21.5,ue_n042_0002,gNB_4G_2,-58,gNB_5G,-65,0.688128,2,13.6399,1,52.7271,28
21.5,ue_ujeongwon_0001,gNB_4G_1,-54,gNB_5G,-78,0.393216,0,-1,0,37.0437,28
21.5,car_north_peak_004,gNB_4G_1,-43,gNB_4G_2,-64,0.16384,0,-1,0,67.3388,28
21.5,car_north_peak_005,gNB_4G_1,-51,gNB_5G,-74,0.4096,0,-1,0,58.4049,28
21.5,ue_n043_0001,gNB_5G,-54,gNB_4G_2,-66,0.155648,0,-1,0,57.4431,28
22.5,ue_n042_0001,gNB_4G_2,-55,gNB_5G,-71,0.270336,2,17.6399,1,57.6633,28
22.5,car_north_peak_001,gNB_4G_1,-41,gNB_4G_2,-82,0.098304,0,-1,0,76.2009,28
22.5,car_north_peak_002_rider,gNB_4G_1,-38,gNB_5G,-78,0.319488,0,-1,0,73.9313,28
22.5,car_north_peak_003_rider,gNB_4G_1,-43,gNB_4G_2,-62,0.8192,0,-1,0,71.9258,28
22.5,ue_n042_0002,gNB_4G_2,-57,gNB_5G,-73,0.679936,2,14.6399,1,55.5681,28
22.5,ue_ujeongwon_0001,gNB_4G_1,-56,gNB_5G,-81,0.385024,0,-1,0,58.6884,28
22.5,car_north_peak_004,gNB_4G_1,-41,gNB_4G_2,-64,0.155648,0,-1,0,64.7303,25
22.5,car_north_peak_005,gNB_4G_1,-54,gNB_4G_2,-71,0.4096,0,-1,0,25.6746,25
22.5,ue_n043_0001,gNB_5G,-51,gNB_4G_2,-65,0.360448,0,-1,0,61.5638,28
22.5,ue_n042_0003,gNB_4G_2,-69,gNB_5G,-66,0.16384,0,-1,0,22.9136,28
23.5,ue_n042_0001,gNB_4G_2,-55,gNB_5G,-70,0.270336,2,18.6399,1,40.1658,28
23.5,car_north_peak_001,gNB_4G_1,-38,gNB_5G,-78,0.098304,0,-1,0,77.8925,28
23.5,car_north_peak_002_rider,gNB_4G_1,-38,gNB_5G,-76,0.311296,0,-1,0,73.9456,28
23.5,car_north_peak_003_rider,gNB_4G_1,-44,gNB_4G_2,-67,0.8192,0,-1,0,72.8057,28
23.5,ue_n042_0002,gNB_4G_2,-55,gNB_5G,-68,0.679936,2,15.6399,1,52.9505,28
23.5,ue_ujeongwon_0001,gNB_4G_1,-55,gNB_5G,-79,0.393216,0,-1,0,58.8004,28
23.5,car_north_peak_004,gNB_4G_1,-40,gNB_4G_2,-66,0.16384,0,-1,0,70.3614,28
23.5,car_north_peak_005,gNB_4G_1,-47,gNB_4G_2,-65,0.4096,0,-1,0,62.1169,28
23.5,ue_n043_0001,gNB_5G,-50,gNB_4G_2,-61,0.352256,0,-1,0,58.3592,28
23.5,ue_n042_0003,gNB_4G_2,-68,gNB_5G,-66,0.344064,0,-1,0,43.4068,25
24.5,ue_n042_0001,gNB_4G_2,-57,gNB_5G,-68,0.278528,2,19.6399,1,34.3234,28
24.5,car_north_peak_001,gNB_4G_1,-36,gNB_5G,-73,0.090112,0,-1,0,75.1621,28
24.5,car_north_peak_002_rider,gNB_4G_1,-39,gNB_4G_2,-84,0.319488,0,-1,0,75.5221,28
24.5,car_north_peak_003_rider,gNB_4G_1,-43,gNB_5G,-82,0.8192,0,-1,0,37.6131,28
24.5,ue_n042_0002,gNB_4G_2,-56,gNB_5G,-67,0.688128,2,16.6399,1,55.7327,28
24.5,ue_ujeongwon_0001,gNB_4G_1,-53,gNB_5G,-72,0.393216,0,-1,0,59.3769,28
24.5,car_north_peak_004,gNB_4G_1,-42,gNB_4G_2,-63,0.16384,0,-1,0,71.5632,28
24.5,car_north_peak_005,gNB_4G_1,-40,gNB_4G_2,-67,0.4096,0,-1,0,65.8343,28
24.5,ue_n043_0001,gNB_5G,-51,gNB_4G_2,-58,0.360448,0,-1,0,58.5126,28
24.5,ue_n042_0003,gNB_5G,-64,gNB_4G_2,-67,0.344064,1,0.439928,0,45.1642,28
25.5,ue_n042_0001,gNB_4G_2,-56,gNB_5G,-70,0.270336,2,20.6399,1,37.0024,28
25.5,car_north_peak_001,gNB_4G_1,-36,gNB_5G,-70,0.098304,0,-1,0,78.1233,28
25.5,car_north_peak_002_rider,gNB_4G_1,-38,gNB_4G_2,-83,0.311296,0,-1,0,79.5665,28
25.5,car_north_peak_003_rider,gNB_4G_1,-39,gNB_5G,-77,0.8192,0,-1,0,72.3359,28
25.5,ue_n042_0002,gNB_4G_2,-56,gNB_5G,-71,0.679936,2,17.6399,1,51.9178,28
25.5,ue_ujeongwon_0001,gNB_4G_1,-52,gNB_5G,-64,0.385024,0,-1,0,37.0636,27
25.5,car_north_peak_004,gNB_4G_1,-42,gNB_4G_2,-63,0.155648,0,-1,0,70.6762,28
25.5,car_north_peak_005,gNB_4G_1,-40,gNB_4G_2,-68,0.4096,0,-1,0,67.5542,28
25.5,ue_n043_0001,gNB_5G,-49,gNB_4G_2,-57,0.352256,0,-1,0,61.8991,28
25.5,ue_n042_0003,gNB_5G,-67,gNB_4G_2,-66,0.335872,1,1.43993,0,32.9185,28
25.5,ue_n001_0001,gNB_4G_1,-51,gNB_5G,-81,0.253952,0,-1,0,59.2514,28
26.5,ue_n042_0001,gNB_4G_2,-56,gNB_5G,-70,0.270336,2,21.6399,1,37.0607,28
26.5,car_north_peak_001,gNB_4G_1,-35,gNB_5G,-66,0.098304,0,-1,0,75.8689,28
26.5,car_north_peak_002_rider,gNB_4G_1,-40,gNB_4G_2,-82,0.319488,0,-1,0,76.2015,28
26.5,car_north_peak_003_rider,gNB_4G_1,-38,gNB_5G,-78,0.8192,0,-1,0,70.4383,28
26.5,ue_n042_0002,gNB_4G_2,-55,gNB_5G,-71,0.679936,2,18.6399,1,56.259,28
26.5,ue_ujeongwon_0001,gNB_4G_1,-49,gNB_5G,-71,0.393216,0,-1,0,35.8948,28
26.5,car_north_peak_004,gNB_4G_1,-41,gNB_4G_2,-72,0.16384,0,-1,0,66.4455,28
26.5,car_north_peak_005,gNB_4G_1,-45,gNB_4G_2,-63,0.4096,0,-1,0,68.887,27
26.5,ue_n043_0001,gNB_5G,-49,gNB_4G_2,-57,0.352256,0,-1,0,59.7991,28
26.5,ue_n042_0003,gNB_4G_2,-67,gNB_5G,-77,0.344064,2,0.639928,1,30.2845,28
26.5,ue_n001_0001,gNB_4G_1,-49,gNB_4G_2,-80,0.581632,0,-1,0,67.5891,28
27.5,ue_n042_0001,gNB_4G_2,-55,gNB_5G,-70,0.278528,2,22.6399,1,46.1412,28
27.5,car_north_peak_001,gNB_4G_1,-37,gNB_5G,-70,0.098304,0,-1,0,73.9124,28
27.5,car_north_peak_002_rider,gNB_4G_1,-38,gNB_5G,-78,0.311296,0,-1,0,77.8981,28
27.5,car_north_peak_003_rider,gNB_4G_1,-42,gNB_5G,-77,0.8192,0,-1,0,61.541,28
27.5,ue_n042_0002,gNB_4G_2,-57,gNB_5G,-68,0.688128,2,19.6399,1,53.7486,28
27.5,ue_ujeongwon_0001,gNB_4G_1,-52,gNB_5G,-75,0.385024,0,-1,0,33.3368,28
27.5,car_north_peak_004,gNB_4G_1,-38,gNB_5G,-80,0.155648,0,-1,0,69.6891,28
27.5,car_north_peak_005,gNB_4G_1,-41,gNB_4G_2,-61,0.4096,0,-1,0,67.6481,24
27.5,ue_n043_0001,gNB_5G,-50,gNB_4G_2,-53,0.360448,0,-1,0,59.2777,28
27.5,ue_n042_0003,gNB_4G_2,-65,gNB_5G,-70,0.335872,2,1.63993,1,26.6355,28
27.5,ue_n001_0001,gNB_4G_1,-45,gNB_4G_2,-80,0.589824,0,-1,0,61.5403,28
28.5,ue_n042_0001,gNB_4G_2,-54,gNB_5G,-69,0.270336,2,23.6399,1,57.9856,28
28.5,car_north_peak_001,gNB_4G_1,-38,gNB_5G,-71,0.090112,0,-1,0,74.0457,28
28.5,car_north_peak_002_rider,gNB_4G_1,-36,gNB_5G,-73,0.319488,0,-1,0,58.0989,28
28.5,car_north_peak_003_rider,gNB_4G_1,-40,gNB_4G_2,-83,0.8192,0,-1,0,78.0682,28
28.5,ue_n042_0002,gNB_4G_2,-55,gNB_5G,-70,0.679936,2,20.6399,1,38.771,28
28.5,ue_ujeongwon_0001,gNB_4G_1,-51,gNB_5G,-76,0.393216,0,-1,0,59.0121,28
28.5,car_north_peak_004,gNB_4G_1,-38,gNB_5G,-76,0.16384,0,-1,0,76.1717,28
28.5,car_north_peak_005,gNB_4G_1,-41,gNB_4G_2,-61,0.4096,0,-1,0,49.4516,28
28.5,ue_n043_0001,gNB_5G,-50,gNB_4G_2,-54,0.352256,0,-1,0,54.4914,28
28.5,ue_n042_0003,gNB_4G_2,-66,gNB_5G,-67,0.344064,2,2.63993,1,45.7411,28
28.5,ue_n001_0001,gNB_4G_1,-44,gNB_5G,-78,0.581632,0,-1,0,64.62,28
29.5,ue_n042_0001,gNB_4G_2,-53,gNB_5G,-68,0.270336,2,24.6399,1,45.7785,28
29.5,car_north_peak_001,gNB_4G_1,-35,gNB_4G_2,-81,0.098304,0,-1,0,71.7076,28
29.5,car_north_peak_002_rider,gNB_4G_1,-38,gNB_5G,-69,0.311296,0,-1,0,75.9523,28
29.5,car_north_peak_003_rider,gNB_4G_1,-39,gNB_4G_2,-82,0.8192,0,-1,0,71.7476,28
29.5,ue_n042_0002,gNB_4G_2,-55,gNB_5G,-70,0.679936,2,21.6399,1,55.4617,28
29.5,ue_ujeongwon_0001,gNB_4G_1,-45,gNB_4G_2,-78,0.393216,0,-1,0,66.8636,28
29.5,car_north_peak_004,gNB_4G_1,-44,gNB_5G,-77,0.16384,0,-1,0,75.4661,28
29.5,car_north_peak_005,gNB_4G_1,-42,gNB_4G_2,-73,0.4096,0,-1,0,72.8048,28
29.5,ue_n043_0001,gNB_5G,-51,gNB_4G_2,-55,0.360448,0,-1,0,52.4782,28
29.5,ue_n042_0003,gNB_4G_2,-65,gNB_5G,-67,0.344064,2,3.63993,1,46.7404,28
29.5,ue_n001_0001,gNB_4G_1,-45,gNB_5G,-74,0.589824,0,-1,0,64.4549,28
30.5,ue_n042_0001,gNB_4G_2,-52,gNB_5G,-68,0.278528,2,25.6399,1,42.8367,28
30.5,car_north_peak_001,gNB_4G_1,-37,gNB_4G_2,-83,0.098304,0,-1,0,72.8959,28
30.5,car_north_peak_002_rider,gNB_4G_1,-35,gNB_5G,-65,0.319488,0,-1,0,77.081,28
30.5,car_north_peak_003_rider,gNB_4G_1,-36,gNB_4G_2,-83,0.8192,0,-1,0,55.0295,28
30.5,ue_n042_0002,gNB_4G_2,-55,gNB_5G,-70,0.688128,2,22.6399,1,58.7009,28
30.5,ue_ujeongwon_0001,gNB_4G_1,-47,gNB_4G_2,-79,0.385024,0,-1,0,65.3604,28
30.5,car_north_peak_004,gNB_4G_1,-39,gNB_4G_2,-83,0.155648,0,-1,0,74.7735,28
30.5,car_north_peak_005,gNB_4G_1,-40,gNB_5G,-76,0.4096,0,-1,0,72.786,28
30.5,ue_n043_0001,gNB_5G,-53,gNB_4G_2,-55,0.352256,0,-1,0,56.6745,28
30.5,ue_n042_0003,gNB_4G_2,-63,gNB_5G,-67,0.344064,2,4.63993,1,49.5484,28
30.5,ue_n001_0001,gNB_4G_1,-50,gNB_5G,-74,0.581632,0,-1,0,60.4304,28
31.5,ue_n042_0001,gNB_4G_2,-53,gNB_5G,-65,0.270336,2,26.6399,1,58.8632,28
31.5,car_north_peak_001,gNB_4G_1,-37,gNB_4G_2,-81,0.098304,0,-1,0,69.4735,28
31.5,car_north_peak_002_rider,gNB_4G_1,-39,gNB_5G,-68,0.311296,0,-1,0,76.0193,28
31.5,car_north_peak_003_rider,gNB_4G_1,-37,gNB_5G,-67,0.8192,0,-1,0,78.0003,28
31.5,ue_n042_0002,gNB_4G_2,-52,gNB_5G,-71,0.679936,2,23.6399,1,57.9456,28
31.5,ue_ujeongwon_0001,gNB_4G_1,-52,gNB_4G_2,-84,0.393216,0,-1,0,69.0095,28
31.5,car_north_peak_004,gNB_4G_1,-40,gNB_4G_2,-84,0.16384,0,-1,0,74.7225,28
31.5,car_north_peak_005,gNB_4G_1,-40,gNB_5G,-76,0.4096,0,-1,0,49.8131,28
31.5,ue_n043_0001,gNB_5G,-49,gNB_4G_2,-54,0.360448,0,-1,0,58.5791,28
31.5,ue_n042_0003,gNB_4G_2,-61,gNB_5G,-70,0.335872,2,5.63993,1,30.1563,27
31.5,ue_n001_0001,gNB_4G_1,-51,gNB_5G,-76,0.589824,0,-1,0,69.0082,28
32.5,ue_n042_0001,gNB_4G_2,-52,gNB_5G,-65,0.270336,2,27.6399,1,46.4352,28
32.5,car_north_peak_001,gNB_4G_1,-43,gNB_4G_2,-84,0.098304,0,-1,0,72.1795,28
32.5,car_north_peak_002_rider,gNB_4G_1,-36,gNB_5G,-65,0.319488,0,-1,0,76.1611,28
32.5,car_north_peak_003_rider,gNB_4G_1,-40,gNB_5G,-66,0.8192,0,-1,0,74.2634,28
32.5,ue_n042_0002,gNB_4G_2,-52,gNB_5G,-69,0.679936,2,24.6399,1,58.6017,28
32.5,ue_ujeongwon_0001,gNB_4G_1,-43,gNB_4G_2,-88,0.393216,0,-1,0,64.0957,28
32.5,car_north_peak_004,gNB_4G_1,-39,gNB_4G_2,-83,0.155648,0,-1,0,75.4057,28
32.5,car_north_peak_005,gNB_4G_1,-39,gNB_5G,-77,0.4096,0,-1,0,73.9401,28
32.5,ue_n043_0001,gNB_5G,-48,gNB_4G_2,-54,0.352256,0,-1,0,58.7236,28
32.5,ue_n042_0003,gNB_4G_2,-61,gNB_5G,-67,0.344064,2,6.63993,1,48.2583,28
32.5,ue_n001_0001,gNB_4G_1,-43,gNB_5G,-78,0.581632,0,-1,0,62.3548,28
