time_s,cell,tx_power_dbm,ret_tilt_deg,ret_bearing_deg,ttt_ms,hysteresis_db,num_ues,avg_rsrp_dbm,ho_in_count,ho_out_count,pingpong_count,avg_throughput_mbps,prb_utilization_pct,energy_state,tx_power_watts,energy_efficiency_mbps_per_w
17.5,gNB_4G_2,43,15,0,256,3,2,-56,2,2,0,0.475136,2.9,ON,223.777,0.00424651
18.5,gNB_5G,43,15,10,256,3,0,nan,2,2,2,0,0,ON,223.777,0
18.5,gNB_4G_1,43,15,0,256,3,6,-48.1667,0,0,0,0.365909,7.15833,ON,223.777,0.0098109
18.5,gNB_4G_2,43,15,0,256,3,2,-59,2,2,0,0.483328,3,ON,223.777,0.00431972
19.5,gNB_5G,43,15,10,256,3,0,nan,2,2,2,0,0,ON,223.777,0
19.5,gNB_4G_1,43,15,0,256,3,6,-47.3333,0,0,0,0.365909,7.64167,ON,223.777,0.0098109
19.5,gNB_4G_2,43,15,0,256,3,2,-58,2,2,0,0.475136,2.9,ON,223.777,0.00424651
20.5,gNB_5G,43,15,10,256,3,0,nan,2,2,2,0,0,ON,223.777,0
20.5,gNB_4G_1,43,15,0,256,3,6,-46.1667,0,0,0,0.363179,7.15,ON,223.777,0.00973768
20.5,gNB_4G_2,43,15,0,256,3,2,-57,2,2,0,0.475136,2.9,ON,223.777,0.00424651
21.5,gNB_5G,43,15,10,256,3,1,-54,2,2,2,0.155648,0.841667,ON,223.777,0.000695549
21.5,gNB_4G_1,43,15,0,256,3,6,-44.5,0,0,0,0.365909,7,ON,223.777,0.0098109
21.5,gNB_4G_2,43,15,0,256,3,2,-56.5,2,2,0,0.483328,2.95,ON,223.777,0.00431972
22.5,gNB_5G,43,15,10,256,3,1,-51,2,2,2,0.360448,0.733333,ON,223.777,0.00161074
22.5,gNB_4G_1,43,15,0,256,3,6,-45.5,0,0,0,0.364544,7.25,ON,223.777,0.00977429
22.5,gNB_4G_2,43,15,0,256,3,3,-60.3333,2,2,0,0.371371,4.20833,ON,223.777,0.00497866
23.5,gNB_5G,43,15,10,256,3,1,-50,2,2,2,0.352256,0.716667,ON,223.777,0.00157414
23.5,gNB_4G_1,43,15,0,256,3,6,-43.6667,0,0,0,0.365909,7.175,ON,223.777,0.0098109
23.5,gNB_4G_2,43,15,0,256,3,3,-59.3333,2,2,0,0.431445,4.325,ON,223.777,0.00578404
24.5,gNB_5G,43,15,10,256,3,2,-57.5,3,2,2,0.352256,1.575,ON,223.777,0.00314827
24.5,gNB_4G_1,43,15,0,256,3,6,-42.1667,0,0,0,0.365909,6.98333,ON,223.777,0.0098109
24.5,gNB_4G_2,43,15,0,256,3,2,-56.5,2,3,0,0.483328,3.75833,ON,223.777,0.00431972
25.5,gNB_5G,43,15,10,256,3,2,-58,3,2,2,0.344064,1.4,ON,223.777,0.00307506
25.5,gNB_4G_1,43,15,0,256,3,7,-42.5714,0,0,0,0.347575,8.175,ON,223.777,0.0108725
25.5,gNB_4G_2,43,15,0,256,3,2,-56,2,3,0,0.475136,2.9,ON,223.777,0.00424651
26.5,gNB_5G,43,15,10,256,3,1,-49,3,3,3,0.352256,0.966667,ON,223.777,0.00157414
26.5,gNB_4G_1,43,15,0,256,3,7,-42.4286,0,0,0,0.397897,8.8,ON,223.777,0.0124467
26.5,gNB_4G_2,43,15,0,256,3,3,-59.3333,3,3,0,0.431445,4.40833,ON,223.777,0.00578404
27.5,gNB_5G,43,15,10,256,3,1,-50,3,3,3,0.360448,0.733333,ON,223.777,0.00161074
27.5,gNB_4G_1,43,15,0,256,3,7,-41.8571,0,0,0,0.395557,8.925,ON,223.777,0.0123734
27.5,gNB_4G_2,43,15,0,256,3,3,-59,3,3,0,0.434176,4.38333,ON,223.777,0.00582064
28.5,gNB_5G,43,15,10,256,3,1,-50,3,3,3,0.352256,0.716667,ON,223.777,0.00157414
28.5,gNB_4G_1,43,15,0,256,3,7,-41.1429,0,0,0,0.396727,8.88333,ON,223.777,0.0124101
28.5,gNB_4G_2,43,15,0,256,3,3,-58.3333,3,3,0,0.431445,4.36667,ON,223.777,0.00578404
29.5,gNB_5G,43,15,10,256,3,1,-51,3,3,3,0.360448,0.733333,ON,223.777,0.00161074
29.5,gNB_4G_1,43,15,0,256,3,7,-41.1429,0,0,0,0.397897,8.525,ON,223.777,0.0124467
29.5,gNB_4G_2,43,15,0,256,3,3,-57.6667,3,3,0,0.431445,4.175,ON,223.777,0.00578404
30.5,gNB_5G,43,15,10,256,3,1,-53,3,3,3,0.352256,0.716667,ON,223.777,0.00157414
30.5,gNB_4G_1,43,15,0,256,3,7,-40.5714,0,0,0,0.395557,8.45,ON,223.777,0.0123734
30.5,gNB_4G_2,43,15,0,256,3,3,-56.6667,3,3,0,0.436907,4,ON,223.777,0.00585725
31.5,gNB_5G,43,15,10,256,3,1,-49,3,3,3,0.360448,0.733333,ON,223.777,0.00161074
31.5,gNB_4G_1,43,15,0,256,3,7,-42.2857,0,0,0,0.397897,8.5,ON,223.777,0.0124467
31.5,gNB_4G_2,43,15,0,256,3,3,-55.3333,3,3,0,0.428715,3.925,ON,223.777,0.00574743
32.5,gNB_5G,43,15,10,256,3,1,-48,3,3,3,0.352256,0.716667,ON,223.777,0.00157414
32.5,gNB_4G_1,43,15,0,256,3,9,-42.6667,0,0,0,0.385024,11.4667,ON,223.777,0.0154851
32.5,gNB_4G_2,43,15,0,256,3,3,-55,3,3,0,0.431445,4,ON,223.777,0.00578404
33.5,gNB_5G,43,15,10,256,3,1,-47,3,3,3,0.360448,0.733333,ON,223.777,0.00161074
33.5,gNB_4G_1,43,15,0,256,3,9,-42.6667,0,0,0,0.467854,12.85,ON,223.777,0.0188164
33.5,gNB_4G_2,43,15,0,256,3,3,-54.6667,3,3,0,0.436907,4.125,ON,223.777,0.00585725
34.5,gNB_5G,43,15,10,256,3,1,-47,3,3,3,0.352256,0.716667,ON,223.777,0.00157414
34.5,gNB_4G_1,43,15,0,256,3,10,-45.1,0,0,0,0.43991,13.9417,ON,223.777,0.0196584
34.5,gNB_4G_2,43,15,0,256,3,3,-54,3,3,0,0.428715,3.925,ON,223.777,0.00574743
35.5,gNB_5G,43,15,10,256,3,1,-47,3,3,3,0.360448,0.733333,ON,223.777,0.00161074
35.5,gNB_4G_1,43,15,0,256,3,11,-43.7273,0,0,0,0.435665,15.5333,ON,223.777,0.0214156
35.5,gNB_4G_2,43,15,0,256,3,3,-53.6667,3,3,0,0.431445,3.95,ON,223.777,0.00578404
36.5,gNB_5G,43,15,10,256,3,1,-47,3,3,3,0.352256,0.716667,ON,223.777,0.00157414
36.5,gNB_4G_1,43,15,0,256,3,12,-45.1667,0,0,0,0.458069,18.6833,ON,223.777,0.0245638
36.5,gNB_4G_2,43,15,0,256,3,3,-55,3,3,0,0.436907,4,ON,223.777,0.00585725
37.5,gNB_5G,43,15,10,256,3,1,-47,3,3,3,0.360448,0.733333,ON,223.777,0.00161074
37.5,gNB_4G_1,43,15,0,256,3,12,-45.75,0,0,0,0.494251,19.5583,ON,223.777,0.0265041
37.5,gNB_4G_2,43,15,0,256,3,3,-55.3333,3,3,0,0.428715,3.925,ON,223.777,0.00574743
38.5,gNB_5G,43,15,10,256,3,1,-51,3,3,3,0.352256,0.716667,ON,223.777,0.00157414
38.5,gNB_4G_1,43,15,0,256,3,13,-43.8462,0,0,0,0.486479,20.7167,ON,223.777,0.0282612
38.5,gNB_4G_2,43,15,0,256,3,3,-54.3333,3,3,0,0.431445,3.95,ON,223.777,0.00578404
39.5,gNB_5G,43,15,10,256,3,1,-50,3,3,3,0.360448,0.733333,ON,223.777,0.00161074
39.5,gNB_4G_1,43,15,0,256,3,13,-45.1538,0,0,0,0.519247,22.1,ON,223.777,0.0301648
39.5,gNB_4G_2,43,15,0,256,3,3,-56,3,3,0,0.436907,4,ON,223.777,0.00585725
40.5,gNB_5G,43,15,10,256,3,1,-47,3,3,3,0.352256,0.716667,ON,223.777,0.00157414
40.5,gNB_4G_1,43,15,0,256,3,13,-44.4615,0,0,0,0.519247,21.6917,ON,223.777,0.0301648
40.5,gNB_4G_2,43,15,0,256,3,3,-55.6667,3,3,0,0.428715,3.925,ON,223.777,0.00574743
41.5,gNB_5G,43,15,10,256,3,1,-47,3,3,3,0.360448,0.733333,ON,223.777,0.00161074
41.5,gNB_4G_1,43,15,0,256,3,13,-44.7692,0,0,0,0.519877,21.2333,ON,223.777,0.0302015
41.5,gNB_4G_2,43,15,0,256,3,3,-56.6667,3,3,0,0.431445,3.95,ON,223.777,0.00578404
42.5,gNB_5G,43,15,10,256,3,1,-51,3,4,3,0.065536,1.05833,ON,223.777,0.000292863
42.5,gNB_4G_1,43,15,0,256,3,13,-44.8462,0,0,0,0.517986,21.575,ON,223.777,0.0300916
42.5,gNB_4G_2,43,15,0,256,3,4,-55.75,4,3,0,0.415744,5.36667,ON,223.777,0.00743139
43.5,gNB_5G,43,15,10,256,3,2,-49.5,4,4,3,0.241664,1.275,ON,223.777,0.00215986
43.5,gNB_4G_1,43,15,0,256,3,13,-44.7692,0,0,0,0.520507,21.4917,ON,223.777,0.0302381
43.5,gNB_4G_2,43,15,0,256,3,3,-55.3333,4,4,1,0.428715,4.69167,ON,223.777,0.00574743
44.5,gNB_5G,43,15,10,256,3,2,-46.5,4,4,3,0.249856,1.01667,ON,223.777,0.00223308
44.5,gNB_4G_1,43,15,0,256,3,12,-45.75,0,1,0,0.555008,21.6583,ON,223.777,0.0297622
44.5,gNB_4G_2,43,15,0,256,3,4,-52.5,5,4,1,0.34816,4.65,ON,223.777,0.00622333
45.5,gNB_5G,43,15,10,256,3,2,-50.5,4,4,3,0.249856,1.01667,ON,223.777,0.00223308
45.5,gNB_4G_1,43,15,0,256,3,12,-45.1667,0,1,0,0.554325,21.1833,ON,223.777,0.0297255
45.5,gNB_4G_2,43,15,0,256,3,4,-53.5,5,4,1,0.350208,4.59167,ON,223.777,0.00625994
46.5,gNB_5G,43,15,10,256,3,2,-49,4,4,3,0.24576,1,ON,223.777,0.00219647
46.5,gNB_4G_1,43,15,0,256,3,12,-45,0,1,0,0.554325,21.5833,ON,223.777,0.0297255
46.5,gNB_4G_2,43,15,0,256,3,4,-53.5,5,4,1,0.346112,4.525,ON,223.777,0.00618672
47.5,gNB_5G,43,15,10,256,3,2,-53.5,4,4,3,0.249856,1.01667,ON,223.777,0.00223308
47.5,gNB_4G_1,43,15,0,256,3,12,-46.75,0,1,0,0.555008,21.25,ON,223.777,0.0297622
47.5,gNB_4G_2,43,15,0,256,3,4,-51.75,5,4,1,0.34816,4.41667,ON,223.777,0.00622333
48.5,gNB_5G,43,15,10,256,3,2,-51,4,4,3,0.249856,1.01667,ON,223.777,0.00223308
48.5,gNB_4G_1,43,15,0,256,3,13,-46.2308,0,1,0,0.53437,22.2833,ON,223.777,0.0310434
48.5,gNB_4G_2,43,15,0,256,3,4,-52.5,5,4,1,0.352256,4.59167,ON,223.777,0.00629654
49.5,gNB_5G,43,15,10,256,3,3,-51.6667,4,4,3,0.229376,1.925,ON,223.777,0.00307506
49.5,gNB_4G_1,43,15,0,256,3,13,-47.1538,0,1,0,0.560207,23.45,ON,223.777,0.0325444
49.5,gNB_4G_2,43,15,0,256,3,4,-52.25,5,4,1,0.346112,4.45833,ON,223.777,0.00618672
50.5,gNB_5G,43,15,10,256,3,2,-54,4,5,3,0.299008,1.48333,ON,223.777,0.00267237
50.5,gNB_4G_1,43,15,0,256,3,13,-44.6923,0,1,0,0.561467,23.3333,ON,223.777,0.0326176
50.5,gNB_4G_2,43,15,0,256,3,5,-51.6,6,4,1,0.348979,5.7,ON,223.777,0.00779747
51.5,gNB_5G,43,15,10,256,3,3,-50,5,5,3,0.311296,2.175,ON,223.777,0.00417329
51.5,gNB_4G_1,43,15,0,256,3,12,-46.4167,0,2,0,0.579584,22.725,ON,223.777,0.03108
51.5,gNB_4G_2,43,15,0,256,3,5,-50.6,7,5,2,0.344064,6.20833,ON,223.777,0.00768764
52.5,gNB_5G,43,15,10,256,3,3,-49.6667,5,5,3,0.319488,1.95,ON,223.777,0.00428311
52.5,gNB_4G_1,43,15,0,256,3,12,-45.0833,0,2,0,0.581632,21.9833,ON,223.777,0.0311899
52.5,gNB_4G_2,43,15,0,256,3,5,-48.8,7,5,2,0.340787,5.73333,ON,223.777,0.00761443
53.5,gNB_5G,43,15,10,256,3,3,-51.3333,5,5,3,0.316757,1.93333,ON,223.777,0.00424651
53.5,gNB_4G_1,43,15,0,256,3,12,-45.1667,0,2,0,0.580267,21.6167,ON,223.777,0.0311166
53.5,gNB_4G_2,43,15,0,256,3,5,-50,7,5,2,0.340787,6,ON,223.777,0.00761443
54.5,gNB_5G,43,15,10,256,3,2,-48.5,5,6,3,0.4096,1.88333,ON,223.777,0.00366078
54.5,gNB_4G_1,43,15,0,256,3,12,-43.9167,0,2,0,0.580949,21.7333,ON,223.777,0.0311533
54.5,gNB_4G_2,43,15,0,256,3,6,-51.8333,8,5,2,0.309931,6.84167,ON,223.777,0.00830997
55.5,gNB_5G,43,15,10,256,3,3,-50.3333,6,6,3,0.314027,2.225,ON,223.777,0.0042099
55.5,gNB_4G_1,43,15,0,256,3,13,-43.3077,0,2,0,0.555796,22.8917,ON,223.777,0.0322881
55.5,gNB_4G_2,43,15,0,256,3,5,-47.8,8,6,3,0.339149,6.41667,ON,223.777,0.00757782
56.5,gNB_5G,43,15,10,256,3,3,-50.3333,6,6,3,0.319488,1.95,ON,223.777,0.00428311
56.5,gNB_4G_1,43,15,0,256,3,12,-43.3333,0,3,0,0.561152,23.775,ON,223.777,0.0300916
56.5,gNB_4G_2,43,15,0,256,3,7,-50.8571,9,6,3,0.416622,11.1,ON,223.777,0.0130324
57.5,gNB_5G,43,15,10,256,3,3,-53.3333,6,6,3,0.319488,1.95,ON,223.777,0.00428311
57.5,gNB_4G_1,43,15,0,256,3,12,-43,0,3,0,0.562517,21.9333,ON,223.777,0.0301648
57.5,gNB_4G_2,43,15,0,256,3,7,-50.7143,9,6,3,0.479817,15.2833,ON,223.777,0.0150092
58.5,gNB_5G,43,15,10,256,3,3,-53,7,7,4,0.543403,2.94167,ON,223.777,0.00728496
58.5,gNB_4G_1,43,15,0,256,3,11,-44.2727,0,4,0,0.597271,21.2,ON,223.777,0.0293595
58.5,gNB_4G_2,43,15,0,256,3,8,-48.375,11,7,3,0.350208,14.4917,ON,223.777,0.0125199
59.5,gNB_5G,43,15,10,256,3,3,-54.3333,7,7,4,0.543403,3.31667,ON,223.777,0.00728496
59.5,gNB_4G_1,43,15,0,256,3,11,-44.0909,0,4,0,0.598761,20.8667,ON,223.777,0.0294327
59.5,gNB_4G_2,43,15,0,256,3,8,-46.875,11,7,3,0.35328,10.8,ON,223.777,0.0126297
60.5,gNB_5G,43,15,10,256,3,3,-52,7,7,4,0.543403,3.31667,ON,223.777,0.00728496
60.5,gNB_4G_1,43,15,0,256,3,11,-42.3636,0,4,0,0.594292,21.7083,ON,223.777,0.029213
60.5,gNB_4G_2,43,15,0,256,3,8,-48.375,11,7,3,0.35328,11.825,ON,223.777,0.0126297
61.5,gNB_5G,43,15,10,256,3,2,-47,7,8,4,0.405504,2.91667,ON,223.777,0.00362417
61.5,gNB_4G_1,43,15,0,256,3,12,-44.75,1,4,0,0.556373,22.6,ON,223.777,0.0298354
61.5,gNB_4G_2,43,15,0,256,3,8,-49.125,12,8,3,0.438272,12.5083,ON,223.777,0.0156681
62.5,gNB_5G,43,15,10,256,3,2,-46.5,7,8,4,0.405504,1.65,ON,223.777,0.00362417
62.5,gNB_4G_1,43,15,0,256,3,10,-43.5,1,6,1,0.616858,21.7083,ON,223.777,0.0275657
62.5,gNB_4G_2,43,15,0,256,3,10,-48.4,14,8,3,0.406323,18.2167,ON,223.777,0.0181575
63.5,gNB_5G,43,15,10,256,3,2,-48,7,8,4,0.405504,1.65,ON,223.777,0.00362417
63.5,gNB_4G_1,43,15,0,256,3,11,-42.7273,1,6,1,0.565993,21.1167,ON,223.777,0.0278219
63.5,gNB_4G_2,43,15,0,256,3,10,-47.8,14,8,3,0.407142,17.7333,ON,223.777,0.0181941
64.5,gNB_5G,43,15,10,256,3,2,-46.5,7,8,4,0.405504,1.65,ON,223.777,0.00362417
64.5,gNB_4G_1,43,15,0,256,3,11,-41.9091,1,6,1,0.571206,20.625,ON,223.777,0.0280782
64.5,gNB_4G_2,43,15,0,256,3,10,-47.4,14,8,3,0.404685,17.225,ON,223.777,0.0180843
65.5,gNB_5G,43,15,10,256,3,2,-44.5,7,8,4,0.405504,1.65,ON,223.777,0.00362417
65.5,gNB_4G_1,43,15,0,256,3,12,-42.8333,1,6,1,0.533845,21.55,ON,223.777,0.0286273
65.5,gNB_4G_2,43,15,0,256,3,10,-47.1,14,8,3,0.405504,18.9833,ON,223.777,0.0181209
66.5,gNB_5G,43,15,10,256,3,2,-47.5,7,8,4,0.4096,1.66667,ON,223.777,0.00366078
66.5,gNB_4G_1,43,15,0,256,3,12,-44,1,6,1,0.545451,21.1583,ON,223.777,0.0292496
66.5,gNB_4G_2,43,15,0,256,3,10,-46.5,14,8,3,0.407962,19,ON,223.777,0.0182307
67.5,gNB_5G,43,15,10,256,3,2,-46.5,7,8,4,0.401408,1.63333,ON,223.777,0.00358757
67.5,gNB_4G_1,43,15,0,256,3,12,-43.25,1,6,1,0.54272,20.9583,ON,223.777,0.0291032
67.5,gNB_4G_2,43,15,0,256,3,10,-47.4,14,8,3,0.404685,17.1667,ON,223.777,0.0180843
68.5,gNB_5G,43,15,10,256,3,2,-47,7,8,4,0.4096,1.66667,ON,223.777,0.00366078
68.5,gNB_4G_1,43,15,0,256,3,12,-43.25,1,6,1,0.545451,21.3667,ON,223.777,0.0292496
68.5,gNB_4G_2,43,15,0,256,3,10,-46.6,14,8,3,0.401408,17.7583,ON,223.777,0.0179378
69.5,gNB_5G,43,15,10,256,3,2,-46.5,7,8,4,0.401408,1.63333,ON,223.777,0.00358757
69.5,gNB_4G_1,43,15,0,256,3,12,-41.8333,1,6,1,0.54272,21.5417,ON,223.777,0.0291032
69.5,gNB_4G_2,43,15,0,256,3,10,-47.4,14,8,3,0.410419,17.5083,ON,223.777,0.0183405
70.5,gNB_5G,43,15,10,256,3,1,-51,7,9,4,0.360448,1.43333,ON,223.777,0.00161074
70.5,gNB_4G_1,43,15,0,256,3,12,-42.9167,1,6,1,0.543403,21.0667,ON,223.777,0.0291398
70.5,gNB_4G_2,43,15,0,256,3,11,-47.8182,15,8,3,0.4096,16.9583,ON,223.777,0.0201343
71.5,gNB_5G,43,15,10,256,3,2,-49,8,9,4,0.401408,1.825,ON,223.777,0.00358757
71.5,gNB_4G_1,43,15,0,256,3,12,-42.25,1,6,1,0.546133,21.175,ON,223.777,0.0292863
71.5,gNB_4G_2,43,15,0,256,3,10,-47.9,15,9,4,0.405504,16.9667,ON,223.777,0.0181209
72.5,gNB_5G,43,15,10,256,3,2,-47.5,8,9,4,0.405504,1.65,ON,223.777,0.00362417
72.5,gNB_4G_1,43,15,0,256,3,12,-42.1667,1,6,1,0.542037,21.9333,ON,223.777,0.0290666
72.5,gNB_4G_2,43,15,0,256,3,10,-48.1,15,9,4,0.407142,15.8667,ON,223.777,0.0181941
73.5,gNB_5G,43,15,10,256,3,2,-47.5,8,9,4,0.405504,1.65,ON,223.777,0.00362417
73.5,gNB_4G_1,43,15,0,256,3,12,-46.1667,1,6,1,0.545451,23.0167,ON,223.777,0.0292496
73.5,gNB_4G_2,43,15,0,256,3,10,-46.3,15,9,4,0.403866,15.0833,ON,223.777,0.0180477
74.5,gNB_5G,43,15,10,256,3,2,-47,8,9,4,0.405504,1.65,ON,223.777,0.00362417
74.5,gNB_4G_1,43,15,0,256,3,12,-45.0833,1,6,1,0.543403,24.3417,ON,223.777,0.0291398
74.5,gNB_4G_2,43,15,0,256,3,10,-46.1,15,9,4,0.407142,14.6583,ON,223.777,0.0181941
75.5,gNB_5G,43,15,10,256,3,3,-52,8,9,4,0.382293,2.85833,ON,223.777,0.00512509
75.5,gNB_4G_1,43,15,0,256,3,12,-47.8333,1,6,1,0.54272,24.2417,ON,223.777,0.0291032
75.5,gNB_4G_2,43,15,0,256,3,10,-46.6,15,9,4,0.406323,14.375,ON,223.777,0.0181575
76.5,gNB_5G,43,15,10,256,3,3,-47.6667,8,9,4,0.516096,3.15,ON,223.777,0.00691888
76.5,gNB_4G_1,43,15,0,256,3,13,-44.3077,1,6,1,0.502233,42.7917,ON,223.777,0.0291764
76.5,gNB_4G_2,43,15,0,256,3,10,-46.2,15,9,4,0.404685,13.85,ON,223.777,0.0180843
77.5,gNB_5G,43,15,10,256,3,3,-48.3333,8,9,4,0.518827,3.16667,ON,223.777,0.00695549
77.5,gNB_4G_1,43,15,0,256,3,13,-45.9231,1,6,1,0.508534,53.825,ON,223.777,0.0295425
77.5,gNB_4G_2,43,15,0,256,3,10,-46.1,15,9,4,0.406323,13.275,ON,223.777,0.0181575
78.5,gNB_5G,43,15,10,256,3,3,-51.3333,8,10,4,0.442368,3.55833,ON,223.777,0.00593047
78.5,gNB_4G_1,43,15,0,256,3,13,-45.1538,1,6,1,0.512945,22.5667,ON,223.777,0.0297988
78.5,gNB_4G_2,43,15,0,256,3,11,-47.3636,16,9,4,0.410345,15.8833,ON,223.777,0.0201709
79.5,gNB_5G,43,15,10,256,3,3,-50.6667,8,10,4,0.529749,3.23333,ON,223.777,0.00710192
79.5,gNB_4G_1,43,15,0,256,3,13,-43.3846,1,6,1,0.509164,25.175,ON,223.777,0.0295791
79.5,gNB_4G_2,43,15,0,256,3,11,-48,16,9,4,0.407366,18.125,ON,223.777,0.0200245
80.5,gNB_5G,43,15,10,256,3,3,-49,8,10,4,0.524288,3.2,ON,223.777,0.0070287
80.5,gNB_4G_1,43,15,0,256,3,12,-42.75,1,7,1,0.487424,29.9083,ON,223.777,0.026138
