time_s,cell,tx_power_dbm,ret_tilt_deg,ret_bearing_deg,ttt_ms,hysteresis_db,num_ues,avg_rsrp_dbm,ho_in_count,ho_out_count,pingpong_count,avg_throughput_mbps,prb_utilization_pct,energy_state,tx_power_watts,energy_efficiency_mbps_per_w
17.5,gNB_4G_2,43,15,0,256,3,2,-55.5,0,0,0,0.475136,2.95,ON,223.777,0.00424651
18.5,gNB_5G,43,15,10,256,3,0,nan,0,0,0,0,0,ON,223.777,0
18.5,gNB_4G_1,43,15,0,256,3,6,-48.1667,0,0,0,0.365909,7.18333,ON,223.777,0.0098109
18.5,gNB_4G_2,43,15,0,256,3,2,-58,0,0,0,0.483328,3,ON,223.777,0.00431972
19.5,gNB_5G,43,15,10,256,3,0,nan,0,0,0,0,0,ON,223.777,0
19.5,gNB_4G_1,43,15,0,256,3,6,-47.3333,0,0,0,0.365909,7.66667,ON,223.777,0.0098109
19.5,gNB_4G_2,43,15,0,256,3,2,-59,0,0,0,0.475136,2.9,ON,223.777,0.00424651
20.5,gNB_5G,43,15,10,256,3,0,nan,0,0,0,0,0,ON,223.777,0
20.5,gNB_4G_1,43,15,0,256,3,6,-46.1667,0,0,0,0.363179,7.15,ON,223.777,0.00973768
20.5,gNB_4G_2,43,15,0,256,3,2,-57.5,0,0,0,0.475136,2.9,ON,223.777,0.00424651
21.5,gNB_5G,43,15,10,256,3,0,nan,0,1,0,0,0.808333,ON,223.777,0
21.5,gNB_4G_1,43,15,0,256,3,6,-44.5,0,0,0,0.365909,7.025,ON,223.777,0.0098109
21.5,gNB_4G_2,43,15,0,256,3,3,-60,1,0,0,0.374101,3.55833,ON,223.777,0.00501527
22.5,gNB_5G,43,15,10,256,3,0,nan,0,1,0,0,0,ON,223.777,0
22.5,gNB_4G_1,43,15,0,256,3,6,-45.5,0,0,0,0.364544,7.3,ON,223.777,0.00977429
22.5,gNB_4G_2,43,15,0,256,3,4,-62,1,0,0,0.36864,5.46667,ON,223.777,0.00658941
23.5,gNB_5G,43,15,10,256,3,0,nan,0,1,0,0,0,ON,223.777,0
23.5,gNB_4G_1,43,15,0,256,3,6,-43.6667,0,0,0,0.365909,7.21667,ON,223.777,0.0098109
23.5,gNB_4G_2,43,15,0,256,3,4,-59.25,1,0,0,0.411648,5.71667,ON,223.777,0.00735817
24.5,gNB_5G,43,15,10,256,3,0,nan,0,1,0,0,0,ON,223.777,0
24.5,gNB_4G_1,43,15,0,256,3,6,-42.1667,0,0,0,0.365909,7.01667,ON,223.777,0.0098109
24.5,gNB_4G_2,43,15,0,256,3,4,-59.75,1,0,0,0.417792,5.80833,ON,223.777,0.007468
25.5,gNB_5G,43,15,10,256,3,0,nan,0,1,0,0,0,ON,223.777,0
25.5,gNB_4G_1,43,15,0,256,3,7,-42.5714,0,0,0,0.347575,8.225,ON,223.777,0.0108725
25.5,gNB_4G_2,43,15,0,256,3,4,-58.75,1,0,0,0.4096,5.74167,ON,223.777,0.00732156
26.5,gNB_5G,43,15,10,256,3,0,nan,0,1,0,0,0,ON,223.777,0
26.5,gNB_4G_1,43,15,0,256,3,7,-42.4286,0,0,0,0.397897,8.775,ON,223.777,0.0124467
26.5,gNB_4G_2,43,15,0,256,3,4,-59.25,1,0,0,0.411648,5.78333,ON,223.777,0.00735817
27.5,gNB_5G,43,15,10,256,3,0,nan,0,1,0,0,0,ON,223.777,0
27.5,gNB_4G_1,43,15,0,256,3,7,-41.8571,0,0,0,0.395557,9.03333,ON,223.777,0.0123734
27.5,gNB_4G_2,43,15,0,256,3,4,-57.5,1,0,0,0.411648,6.26667,ON,223.777,0.00735817
28.5,gNB_5G,43,15,10,256,3,0,nan,0,1,0,0,0,ON,223.777,0
28.5,gNB_4G_1,43,15,0,256,3,7,-41.1429,0,0,0,0.396727,8.91667,ON,223.777,0.0124101
28.5,gNB_4G_2,43,15,0,256,3,4,-57.25,1,0,0,0.4096,6.025,ON,223.777,0.00732156
29.5,gNB_5G,43,15,10,256,3,0,nan,0,1,0,0,0,ON,223.777,0
29.5,gNB_4G_1,43,15,0,256,3,7,-41.1429,0,0,0,0.397897,8.5,ON,223.777,0.0124467
29.5,gNB_4G_2,43,15,0,256,3,4,-56.75,1,0,0,0.413696,5.575,ON,223.777,0.00739478
30.5,gNB_5G,43,15,10,256,3,0,nan,0,1,0,0,0,ON,223.777,0
30.5,gNB_4G_1,43,15,0,256,3,7,-40.5714,0,0,0,0.395557,8.45,ON,223.777,0.0123734
30.5,gNB_4G_2,43,15,0,256,3,4,-56.25,1,0,0,0.415744,5.36667,ON,223.777,0.00743139
31.5,gNB_5G,43,15,10,256,3,0,nan,0,1,0,0,0,ON,223.777,0
31.5,gNB_4G_1,43,15,0,256,3,7,-42.2857,0,0,0,0.397897,8.5,ON,223.777,0.0124467
31.5,gNB_4G_2,43,15,0,256,3,4,-55.5,1,0,0,0.411648,5.3,ON,223.777,0.00735817
32.5,gNB_5G,43,15,10,256,3,0,nan,0,1,0,0,0,ON,223.777,0
32.5,gNB_4G_1,43,15,0,256,3,9,-42.6667,0,0,0,0.385024,11.4667,ON,223.777,0.0154851
32.5,gNB_4G_2,43,15,0,256,3,4,-54.75,1,0,0,0.411648,5.1,ON,223.777,0.00735817
33.5,gNB_5G,43,15,10,256,3,0,nan,0,1,0,0,0,ON,223.777,0
33.5,gNB_4G_1,43,15,0,256,3,9,-42.6667,0,0,0,0.467854,12.85,ON,223.777,0.0188164
33.5,gNB_4G_2,43,15,0,256,3,4,-54,1,0,0,0.417792,5.3,ON,223.777,0.007468
34.5,gNB_5G,43,15,10,256,3,0,nan,0,1,0,0,0,ON,223.777,0
34.5,gNB_4G_1,43,15,0,256,3,10,-45.1,0,0,0,0.43991,13.9417,ON,223.777,0.0196584
34.5,gNB_4G_2,43,15,0,256,3,4,-54.25,1,0,0,0.4096,5.43333,ON,223.777,0.00732156
35.5,gNB_5G,43,15,10,256,3,0,nan,0,1,0,0,0,ON,223.777,0
35.5,gNB_4G_1,43,15,0,256,3,11,-43.7273,0,0,0,0.435665,15.1083,ON,223.777,0.0214156
35.5,gNB_4G_2,43,15,0,256,3,4,-54.25,1,0,0,0.411648,5.79167,ON,223.777,0.00735817
36.5,gNB_5G,43,15,10,256,3,0,nan,0,1,0,0,0,ON,223.777,0
36.5,gNB_4G_1,43,15,0,256,3,12,-45.1667,0,0,0,0.458069,17.8833,ON,223.777,0.0245638
36.5,gNB_4G_2,43,15,0,256,3,4,-54.75,1,0,0,0.417792,5.725,ON,223.777,0.007468
37.5,gNB_5G,43,15,10,256,3,0,nan,0,1,0,0,0,ON,223.777,0
37.5,gNB_4G_1,43,15,0,256,3,12,-45.75,0,0,0,0.494251,19.15,ON,223.777,0.0265041
37.5,gNB_4G_2,43,15,0,256,3,4,-56,1,0,0,0.411648,5.44167,ON,223.777,0.00735817
38.5,gNB_5G,43,15,10,256,3,0,nan,0,1,0,0,0,ON,223.777,0
38.5,gNB_4G_1,43,15,0,256,3,13,-43.8462,0,0,0,0.486479,20.4583,ON,223.777,0.0282612
38.5,gNB_4G_2,43,15,0,256,3,4,-54,1,0,0,0.411648,5.43333,ON,223.777,0.00735817
39.5,gNB_5G,43,15,10,256,3,0,nan,0,1,0,0,0,ON,223.777,0
39.5,gNB_4G_1,43,15,0,256,3,13,-45.1538,0,0,0,0.519247,22.15,ON,223.777,0.0301648
39.5,gNB_4G_2,43,15,0,256,3,4,-56,1,0,0,0.417792,5.325,ON,223.777,0.007468
40.5,gNB_5G,43,15,10,256,3,0,nan,0,1,0,0,0,ON,223.777,0
40.5,gNB_4G_1,43,15,0,256,3,13,-44.4615,0,0,0,0.519247,21.7667,ON,223.777,0.0301648
40.5,gNB_4G_2,43,15,0,256,3,4,-55.5,1,0,0,0.4096,5,ON,223.777,0.00732156
41.5,gNB_5G,43,15,10,256,3,0,nan,0,1,0,0,0,ON,223.777,0
41.5,gNB_4G_1,43,15,0,256,3,13,-44.7692,0,0,0,0.519877,21.2083,ON,223.777,0.0302015
41.5,gNB_4G_2,43,15,0,256,3,4,-56.25,1,0,0,0.411648,5.29167,ON,223.777,0.00735817
42.5,gNB_5G,43,15,10,256,3,0,nan,0,2,0,0,0.641667,ON,223.777,0
42.5,gNB_4G_1,43,15,0,256,3,13,-44.8462,0,0,0,0.518617,21.525,ON,223.777,0.0301282
42.5,gNB_4G_2,43,15,0,256,3,5,-56.6,2,0,0,0.347341,6.30833,ON,223.777,0.00776086
43.5,gNB_5G,43,15,10,256,3,0,nan,0,2,0,0,0,ON,223.777,0
43.5,gNB_4G_1,43,15,0,256,3,13,-44.7692,0,0,0,0.519247,21.8167,ON,223.777,0.0301648
43.5,gNB_4G_2,43,15,0,256,3,5,-57,2,0,0,0.348979,7.91667,ON,223.777,0.00779747
44.5,gNB_5G,43,15,10,256,3,0,nan,0,2,0,0,0,ON,223.777,0
44.5,gNB_4G_1,43,15,0,256,3,12,-45.6667,0,1,0,0.555691,22.25,ON,223.777,0.0297988
44.5,gNB_4G_2,43,15,0,256,3,6,-53.1667,3,0,0,0.315392,7.375,ON,223.777,0.00845641
45.5,gNB_5G,43,15,10,256,3,0,nan,0,2,0,0,0,ON,223.777,0
45.5,gNB_4G_1,43,15,0,256,3,12,-45.1667,0,1,0,0.554325,20.9833,ON,223.777,0.0297255
45.5,gNB_4G_2,43,15,0,256,3,6,-54.6667,3,0,0,0.316757,7.025,ON,223.777,0.00849301
46.5,gNB_5G,43,15,10,256,3,0,nan,0,2,0,0,0,ON,223.777,0
46.5,gNB_4G_1,43,15,0,256,3,12,-45,0,1,0,0.554325,21.6333,ON,223.777,0.0297255
46.5,gNB_4G_2,43,15,0,256,3,6,-54,3,0,0,0.308565,6.89167,ON,223.777,0.00827337
47.5,gNB_5G,43,15,10,256,3,0,nan,0,2,0,0,0,ON,223.777,0
47.5,gNB_4G_1,43,15,0,256,3,12,-46.75,0,1,0,0.555008,21.3667,ON,223.777,0.0297622
47.5,gNB_4G_2,43,15,0,256,3,6,-53.5,3,0,0,0.316757,6.90833,ON,223.777,0.00849301
48.5,gNB_5G,43,15,10,256,3,0,nan,0,2,0,0,0,ON,223.777,0
48.5,gNB_4G_1,43,15,0,256,3,13,-46.2308,0,1,0,0.53437,22.4417,ON,223.777,0.0310434
48.5,gNB_4G_2,43,15,0,256,3,6,-54,3,0,0,0.318123,6.89167,ON,223.777,0.00852962
49.5,gNB_5G,43,15,10,256,3,0,nan,0,3,0,0,0.891667,ON,223.777,0
49.5,gNB_4G_1,43,15,0,256,3,13,-47.1538,0,1,0,0.560207,23.8333,ON,223.777,0.0325444
49.5,gNB_4G_2,43,15,0,256,3,7,-54.7143,4,0,0,0.297253,7,ON,223.777,0.00929839
50.5,gNB_5G,43,15,10,256,3,0,nan,0,3,0,0,0,ON,223.777,0
50.5,gNB_4G_1,43,15,0,256,3,13,-44.6923,0,1,0,0.561467,24.0667,ON,223.777,0.0326176
50.5,gNB_4G_2,43,15,0,256,3,7,-54.2857,4,0,0,0.333531,9.08333,ON,223.777,0.0104332
51.5,gNB_5G,43,15,10,256,3,0,nan,0,3,0,0,0,ON,223.777,0
51.5,gNB_4G_1,43,15,0,256,3,12,-46.4167,0,2,0,0.579584,23.0667,ON,223.777,0.03108
51.5,gNB_4G_2,43,15,0,256,3,8,-52.75,5,0,0,0.333824,10.8833,ON,223.777,0.0119341
52.5,gNB_5G,43,15,10,256,3,0,nan,0,3,0,0,0,ON,223.777,0
52.5,gNB_4G_1,43,15,0,256,3,12,-45.0833,0,2,0,0.581632,22.45,ON,223.777,0.0311899
52.5,gNB_4G_2,43,15,0,256,3,8,-52.25,5,0,0,0.3328,11.2,ON,223.777,0.0118975
53.5,gNB_5G,43,15,10,256,3,0,nan,0,3,0,0,0,ON,223.777,0
53.5,gNB_4G_1,43,15,0,256,3,12,-45.1667,0,2,0,0.580267,22.175,ON,223.777,0.0311166
53.5,gNB_4G_2,43,15,0,256,3,8,-52.125,5,0,0,0.331776,11.0417,ON,223.777,0.0118609
54.5,gNB_5G,43,15,10,256,3,0,nan,0,3,0,0,0,ON,223.777,0
54.5,gNB_4G_1,43,15,0,256,3,12,-43.9167,0,2,0,0.580949,22.0417,ON,223.777,0.0311533
54.5,gNB_4G_2,43,15,0,256,3,8,-51.625,5,0,0,0.334848,11.6917,ON,223.777,0.0119708
55.5,gNB_5G,43,15,10,256,3,0,nan,0,3,0,0,0,ON,223.777,0
55.5,gNB_4G_1,43,15,0,256,3,13,-43.3077,0,2,0,0.553275,24.5,ON,223.777,0.0321417
55.5,gNB_4G_2,43,15,0,256,3,8,-51.625,5,0,0,0.329728,11.1333,ON,223.777,0.0117877
56.5,gNB_5G,43,15,10,256,3,0,nan,0,3,0,0,0,ON,223.777,0
56.5,gNB_4G_1,43,15,0,256,3,12,-43.3333,0,3,0,0.561152,24.1333,ON,223.777,0.0300916
56.5,gNB_4G_2,43,15,0,256,3,10,-52,6,0,0,0.388301,16.9833,ON,223.777,0.0173521
57.5,gNB_5G,43,15,10,256,3,1,-45,1,3,0,0.352256,0.991667,ON,223.777,0.00157414
57.5,gNB_4G_1,43,15,0,256,3,12,-43.0833,0,3,0,0.562517,22.1417,ON,223.777,0.0301648
57.5,gNB_4G_2,43,15,0,256,3,9,-52.1111,6,1,0,0.439637,20.1083,ON,223.777,0.0176816
58.5,gNB_5G,43,15,10,256,3,1,-45,1,3,0,0.360448,0.733333,ON,223.777,0.00161074
58.5,gNB_4G_1,43,15,0,256,3,11,-44.1818,0,4,0,0.597271,21.9917,ON,223.777,0.0293595
58.5,gNB_4G_2,43,15,0,256,3,10,-50.8,7,1,0,0.407962,17.8667,ON,223.777,0.0182307
59.5,gNB_5G,43,15,10,256,3,1,-47,1,3,0,0.352256,0.716667,ON,223.777,0.00157414
59.5,gNB_4G_1,43,15,0,256,3,11,-44.0909,0,4,0,0.598761,21.4417,ON,223.777,0.0294327
59.5,gNB_4G_2,43,15,0,256,3,10,-49.7,7,1,0,0.4096,16.5667,ON,223.777,0.0183039
60.5,gNB_5G,43,15,10,256,3,1,-50,1,3,0,0.360448,0.733333,ON,223.777,0.00161074
60.5,gNB_4G_1,43,15,0,256,3,11,-42.3636,0,4,0,0.593548,22.5583,ON,223.777,0.0291764
60.5,gNB_4G_2,43,15,0,256,3,10,-50.8,7,1,0,0.410419,18.2167,ON,223.777,0.0183405
61.5,gNB_5G,43,15,10,256,3,1,-48,1,3,0,0.352256,0.716667,ON,223.777,0.00157414
61.5,gNB_4G_1,43,15,0,256,3,11,-44.2727,1,5,0,0.571951,26.4583,ON,223.777,0.0281148
61.5,gNB_4G_2,43,15,0,256,3,10,-49.4,8,2,0,0.433357,18.8583,ON,223.777,0.0193655
62.5,gNB_5G,43,15,10,256,3,1,-49,1,3,0,0.360448,0.733333,ON,223.777,0.00161074
62.5,gNB_4G_1,43,15,0,256,3,11,-45.1818,1,5,0,0.571206,21.5333,ON,223.777,0.0280782
62.5,gNB_4G_2,43,15,0,256,3,10,-49,8,2,0,0.434995,21.0667,ON,223.777,0.0194388
63.5,gNB_5G,43,15,10,256,3,1,-47,1,3,0,0.352256,0.716667,ON,223.777,0.00157414
63.5,gNB_4G_1,43,15,0,256,3,11,-42.7273,1,6,1,0.565993,21.1167,ON,223.777,0.0278219
63.5,gNB_4G_2,43,15,0,256,3,11,-48.1818,9,2,0,0.4096,20.5833,ON,223.777,0.0201343
64.5,gNB_5G,43,15,10,256,3,1,-47,1,3,0,0.360448,0.733333,ON,223.777,0.00161074
64.5,gNB_4G_1,43,15,0,256,3,11,-41.9091,1,6,1,0.571951,20.925,ON,223.777,0.0281148
64.5,gNB_4G_2,43,15,0,256,3,11,-47.9091,9,2,0,0.4096,19.8083,ON,223.777,0.0201343
65.5,gNB_5G,43,15,10,256,3,1,-47,1,3,0,0.352256,0.716667,ON,223.777,0.00157414
65.5,gNB_4G_1,43,15,0,256,3,12,-42.8333,1,6,1,0.533163,21.6167,ON,223.777,0.0285907
65.5,gNB_4G_2,43,15,0,256,3,11,-47.9091,9,2,0,0.411089,20.8667,ON,223.777,0.0202075
66.5,gNB_5G,43,15,10,256,3,1,-45,1,3,0,0.360448,0.733333,ON,223.777,0.00161074
66.5,gNB_4G_1,43,15,0,256,3,12,-44,1,6,1,0.545451,21.6,ON,223.777,0.0292496
66.5,gNB_4G_2,43,15,0,256,3,11,-47,9,2,0,0.411089,20.2417,ON,223.777,0.0202075
67.5,gNB_5G,43,15,10,256,3,1,-45,1,3,0,0.352256,0.716667,ON,223.777,0.00157414
67.5,gNB_4G_1,43,15,0,256,3,12,-43.25,1,6,1,0.54272,21.8,ON,223.777,0.0291032
67.5,gNB_4G_2,43,15,0,256,3,11,-47.7273,9,2,0,0.4096,20.0417,ON,223.777,0.0201343
68.5,gNB_5G,43,15,10,256,3,1,-47,1,3,0,0.360448,0.733333,ON,223.777,0.00161074
68.5,gNB_4G_1,43,15,0,256,3,12,-43.25,1,6,1,0.545451,21.575,ON,223.777,0.0292496
68.5,gNB_4G_2,43,15,0,256,3,11,-48.3636,9,2,0,0.408855,21.175,ON,223.777,0.0200977
69.5,gNB_5G,43,15,10,256,3,1,-46,1,3,0,0.352256,0.716667,ON,223.777,0.00157414
69.5,gNB_4G_1,43,15,0,256,3,12,-41.8333,1,6,1,0.54272,21.2833,ON,223.777,0.0291032
69.5,gNB_4G_2,43,15,0,256,3,11,-47.9091,9,2,0,0.411089,20.95,ON,223.777,0.0202075
70.5,gNB_5G,43,15,10,256,3,1,-44,1,3,0,0.360448,0.733333,ON,223.777,0.00161074
70.5,gNB_4G_1,43,15,0,256,3,12,-42.9167,1,6,1,0.543403,20.7,ON,223.777,0.0291398
70.5,gNB_4G_2,43,15,0,256,3,11,-47.2727,9,2,0,0.4096,19.2667,ON,223.777,0.0201343
71.5,gNB_5G,43,15,10,256,3,1,-46,1,3,0,0.352256,0.716667,ON,223.777,0.00157414
71.5,gNB_4G_1,43,15,0,256,3,12,-42.25,1,6,1,0.546133,21.4833,ON,223.777,0.0292863
71.5,gNB_4G_2,43,15,0,256,3,11,-48.6364,9,2,0,0.4096,19.7917,ON,223.777,0.0201343
72.5,gNB_5G,43,15,10,256,3,1,-46,1,3,0,0.352256,0.716667,ON,223.777,0.00157414
72.5,gNB_4G_1,43,15,0,256,3,12,-42.1667,1,6,1,0.54272,22.0583,ON,223.777,0.0291032
72.5,gNB_4G_2,43,15,0,256,3,11,-48.4545,9,2,0,0.411834,18.9917,ON,223.777,0.0202441
73.5,gNB_5G,43,15,10,256,3,1,-51,1,3,0,0.360448,0.733333,ON,223.777,0.00161074
73.5,gNB_4G_1,43,15,0,256,3,12,-46.1667,1,6,1,0.533163,22.75,ON,223.777,0.0285907
73.5,gNB_4G_2,43,15,0,256,3,11,-46.9091,9,2,0,0.408111,17.8583,ON,223.777,0.0200611
74.5,gNB_5G,43,15,10,256,3,1,-48,1,3,0,0.352256,0.716667,ON,223.777,0.00157414
74.5,gNB_4G_1,43,15,0,256,3,12,-47.9167,1,6,1,0.526336,24.8,ON,223.777,0.0282246
74.5,gNB_4G_2,43,15,0,256,3,11,-47,9,2,0,0.411834,16.85,ON,223.777,0.0202441
75.5,gNB_5G,43,15,10,256,3,1,-48,1,4,0,0.360448,1.85833,ON,223.777,0.00161074
75.5,gNB_4G_1,43,15,0,256,3,12,-48.0833,1,6,1,0.526336,22.9333,ON,223.777,0.0282246
75.5,gNB_4G_2,43,15,0,256,3,12,-47.75,10,2,0,0.403456,17.1083,ON,223.777,0.0216352
76.5,gNB_5G,43,15,10,256,3,1,-50,1,4,0,0.352256,0.716667,ON,223.777,0.00157414
76.5,gNB_4G_1,43,15,0,256,3,13,-44.2308,1,6,1,0.502863,43.2083,ON,223.777,0.029213
76.5,gNB_4G_2,43,15,0,256,3,12,-47.5,10,2,0,0.437589,19.5,ON,223.777,0.0234656
77.5,gNB_5G,43,15,10,256,3,1,-46,1,4,0,0.360448,0.733333,ON,223.777,0.00161074
77.5,gNB_4G_1,43,15,0,256,3,13,-47.6154,1,6,1,0.507904,54.125,ON,223.777,0.0295059
77.5,gNB_4G_2,43,15,0,256,3,12,-47.5,10,2,0,0.438272,19.0333,ON,223.777,0.0235022
78.5,gNB_5G,43,15,10,256,3,1,-46,1,5,0,0.352256,1.65833,ON,223.777,0.00157414
78.5,gNB_4G_1,43,15,0,256,3,13,-45.3077,1,6,1,0.501602,22.9,ON,223.777,0.0291398
78.5,gNB_4G_2,43,15,0,256,3,13,-49.7692,11,2,0,0.422833,20.1083,ON,223.777,0.0245638
79.5,gNB_5G,43,15,10,256,3,1,-47,1,5,0,0.360448,0.733333,ON,223.777,0.00161074
79.5,gNB_4G_1,43,15,0,256,3,13,-43.0769,1,6,1,0.483958,26.4583,ON,223.777,0.0281148
79.5,gNB_4G_2,43,15,0,256,3,13,-49.6923,11,2,0,0.439847,23.9917,ON,223.777,0.0255523
80.5,gNB_5G,43,15,10,256,3,1,-50,1,5,0,0.352256,0.716667,ON,223.777,0.00157414
80.5,gNB_4G_1,43,15,0,256,3,13,-43.3846,1,6,1,0.511685,34.575,ON,223.777,0.0297255
80.5,gNB_4G_2,43,15,0,256,3,13,-48.0769,11,2,0,0.437327,27.5167,ON,223.777,0.0254058
81.5,gNB_5G,43,15,10,256,3,1,-47,1,5,0,0.360448,0.733333,ON,223.777,0.00161074
81.5,gNB_4G_1,43,15,0,256,3,12,-43,1,7,1,0.486059,20.7417,ON,223.777,0.0260648
81.5,gNB_4G_2,43,15,0,256,3,14,-48.5714,12,2,0,0.461678,27.7417,ON,223.777,0.0288836
82.5,gNB_5G,43,15,10,256,3,1,-47,1,5,0,0.352256,0.716667,ON,223.777,0.00157414
82.5,gNB_4G_1,43,15,0,256,3,12,-42.5,1,7,1,0.486059,18.4667,ON,223.777,0.0260648
82.5,gNB_4G_2,43,15,0,256,3,14,-47.7857,12,2,0,0.47221,26.7667,ON,223.777,0.0295425
